Time,Close,Volume,diferencia_media_40
2018-12-21,0.34969271707796024,0.6052841805322342,0.7328538066324164
2018-12-24,0.34969271707796024,0.5056327278278125,0.7692687736779282
2018-12-26,0.34969271707796024,0.28555436828982855,0.7214032902589655
2018-12-27,0.34969271707796024,0.9819925711087365,0.6786984275260779
2018-12-28,0.31155969278579354,0.8181219152292271,0.7318096424308493
2018-12-31,0.31155969278579354,0.4571770213199003,0.7785956718044549
2019-01-02,0.26676577368235144,0.6227217218745229,0.9359738439981353
2019-01-03,0.26676577368235144,0.870274258382944,0.9956261352431384
2019-01-04,0.2862482972724676,0.6534549432656591,0.8987347553064506
2019-01-07,0.2862482972724676,0.40255940568869897,0.7999564066635538
2019-01-08,0.2862482972724676,0.4134356077952476,0.8169889459754027
2019-01-09,0.2862482972724676,0.5135755355416476,0.7775494317297218
2019-01-10,0.283333861310862,0.5138095964992622,0.7791437023197909
2019-01-11,0.283333861310862,0.386091182007836,0.7906793294929707
2019-01-14,0.283333861310862,0.30867552027680256,0.8153386268099014
2019-01-15,0.283333861310862,0.4556937872080599,0.8054844568996844
2019-01-16,0.2896220736845434,0.36617055920215746,0.7772567336135782
2019-01-17,0.2896220736845434,0.5007098152953747,0.7578120296849875
2019-01-18,0.2896220736845434,0.3485243983106905,0.7227733665473062
2019-01-21,0.2896220736845434,0.22406757238080705,0.721814313145469
2019-01-22,0.28822029334431454,0.2855467358672976,0.7479038870725009
2019-01-23,0.28822029334431454,0.32794229888566634,0.6978794955628216
2019-01-24,0.28822029334431454,0.4170024932580268,0.7524832632726173
2019-01-25,0.28822029334431454,0.40157736732305505,0.662905184493228
2019-01-28,0.30281623214115916,0.3129064264997711,0.6560734859100118
2019-01-29,0.30281623214115916,0.34838447056429045,0.6398775234833153
2019-01-30,0.30281623214115916,0.36870706762326366,0.6188655353157932
2019-01-31,0.30281623214115916,0.3468579860581082,0.6590835019980285
2019-02-01,0.3165410080146982,0.29673841143845725,0.5861995952047329
2019-02-04,0.3165410080146982,0.24258637358164148,0.5586506824433043
2019-02-05,0.3165410080146982,0.2221543784663919,0.5754590274534246
2019-02-06,0.3165410080146982,0.24397801862311097,0.6050277648035712
2019-02-07,0.2924335540279399,0.25289523228005906,0.6332285017385432
2019-02-08,0.2924335540279399,0.2056912430672162,0.6427816700399609
2019-02-11,0.2924335540279399,0.23844705642904396,0.6196543671181705
2019-02-12,0.2924335540279399,0.24368544242609275,0.556483470859932
2019-02-13,0.30178667595907127,0.22388948252175245,0.5620634179251663
2019-02-14,0.30178667595907127,0.30242965450567344,0.5727001920182684
2019-02-15,0.30178667595907127,0.28348343764310796,0.5730821526804716
2019-02-18,0.30178667595907127,0.1759222510558185,0.5364160049820959
2019-02-19,0.3204374821807572,0.2543097745891213,0.5068493435051129
2019-02-20,0.3204374821807572,0.24584796214318427,0.4856193886553545
2019-02-21,0.3204374821807572,0.29883732763445786,0.5014541491514888
2019-02-22,0.3204374821807572,0.23335877474176975,0.503920286470499
2019-02-25,0.3437529698736008,0.28497684831832293,0.44268410400124514
2019-02-26,0.3437529698736008,0.24387116470767822,0.4593637448751886
2019-02-27,0.3437529698736008,0.2570396377143439,0.44368052312003703
2019-02-28,0.3437529698736008,0.2669185366101868,0.4142695521303663
2019-03-01,0.3585864985586209,0.24421716786241288,0.3777030463438683
2019-03-04,0.3585864985586209,0.17750216251971712,0.419760236649541
2019-03-05,0.3585864985586209,0.14088434335724825,0.4412932689812682
2019-03-06,0.3585864985586209,0.12023609627028951,0.4556500077845261
2019-03-07,0.3090569265372065,0.1519818857171933,0.5781265244693552
2019-03-08,0.3090569265372065,0.17637256398514223,0.580497171622815
2019-03-11,0.3090569265372065,0.12893960209637206,0.5687124396699385
