Time,Close,Volume,diferencia_media_50
2019-05-03,1.12026,54869,0.0066013999999998685
2019-05-06,1.11989,47003,0.006655400000000089
2019-05-07,1.11917,52531,0.006980999999999904
2019-05-08,1.1192,63547,0.006596199999999941
2019-05-09,1.12121,70970,0.004269800000000101
2019-05-10,1.1234,60990,0.0018232000000000248
2019-05-13,1.12246,54152,0.0025328000000000017
2019-05-14,1.1204,46971,0.004386799999999802
2019-05-15,1.12018,52399,0.004397800000000007
2019-05-16,1.11727,45859,0.0072658000000001
2019-05-17,1.11573,51001,0.008654399999999951
2019-05-20,1.11655,38838,0.007676999999999934
2019-05-21,1.11616,47707,0.007817799999999986
2019-05-22,1.11503,39671,0.008590600000000004
2019-05-23,1.1182,55672,0.005175199999999824
2019-05-24,1.12051,44770,0.002625400000000111
2019-05-27,1.11925,22013,0.003591000000000122
2019-05-28,1.11601,45274,0.006448800000000032
2019-05-29,1.1131,48858,0.008796800000000049
2019-05-30,1.11294,39273,0.008465200000000062
2019-05-31,1.11691,59632,0.0042327999999998145
2019-06-03,1.12411,57805,-0.003110199999999841
2019-06-04,1.12518,62593,-0.004208199999999884
2019-06-05,1.12203,67620,-0.0011056000000000399
2019-06-06,1.12754,68453,-0.006512399999999863
2019-06-07,1.13326,60914,-0.012001600000000057
2019-06-10,1.13117,45171,-0.009712399999999954
2019-06-11,1.13257,54916,-0.010869600000000146
2019-06-12,1.12871,54677,-0.0069014000000000575
2019-06-13,1.12766,51392,-0.005738800000000044
2019-06-14,1.12112,59387,0.0007920000000001259
2019-06-17,1.12177,38730,5.900000000003125e-05
2019-06-18,1.11941,68501,0.0022809999999999775
2019-06-19,1.12263,60995,-0.0010354000000001307
2019-06-20,1.12913,77299,-0.007461600000000068
2019-06-21,1.1369,71398,-0.015090000000000048
2019-06-24,1.13984,51757,-0.01784119999999989
2019-06-25,1.13668,73590,-0.014508799999999988
2019-06-26,1.13685,64666,-0.014539599999999764
2019-06-27,1.13693,55538,-0.014340800000000042
2019-06-28,1.13697,52939,-0.014123200000000002
2019-07-01,1.12851,59256,-0.005606999999999918
2019-07-02,1.12862,49201,-0.005599600000000038
2019-07-03,1.12778,47093,-0.004508200000000073
2019-07-04,1.12843,23894,-0.004855000000000054
2019-07-05,1.12254,50105,0.0011959999999999749
2019-07-08,1.12143,36426,0.0023652000000000672
2019-07-09,1.12075,39167,0.0030296000000000767
2019-07-10,1.12504,55757,-0.0011489999999998446
2019-07-11,1.12546,55426,-0.001403000000000043
2019-07-12,1.12707,48634,-0.0028768000000001237
2019-07-15,1.12578,37927,-0.0014689999999999426
2019-07-16,1.12094,46222,0.0034064000000000316
2019-07-17,1.12251,39140,0.0019026000000001986
2019-07-18,1.12772,57963,-0.003177200000000102
2019-07-19,1.12219,55772,0.002328600000000014
2019-07-22,1.12088,38181,0.003606999999999916
2019-07-23,1.11511,42874,0.009271199999999924
2019-07-24,1.11394,43788,0.010316400000000003
2019-07-25,1.11466,64096,0.009544199999999892
2019-07-26,1.11283,41673,0.011316199999999998
2019-07-29,1.11452,33520,0.009585600000000083
2019-07-30,1.11558,45574,0.008514000000000133
2019-07-31,1.10765,65886,0.0162964000000001
2019-08-01,1.10849,83433,0.015262200000000004
2019-08-02,1.11055,89620,0.013003000000000098
2019-08-05,1.12029,83905,0.003283799999999948
2019-08-06,1.12017,81232,0.003487000000000018
2019-08-07,1.11994,94540,0.0038538000000001293
2019-08-08,1.11796,68830,0.005934200000000001
2019-08-09,1.12009,56631,0.003867800000000088
2019-08-12,1.12136,53740,0.0025428000000000672
2019-08-13,1.11711,78399,0.006631399999999843
2019-08-14,1.11385,70980,0.009727800000000064
2019-08-15,1.11093,81690,0.012315599999999982
2019-08-16,1.10897,57159,0.013789800000000074
2019-08-19,1.10781,41314,0.014482600000000234
2019-08-20,1.11005,43676,0.01179219999999992
2019-08-21,1.10845,39637,0.012987000000000082
2019-08-22,1.10793,51801,0.013112399999999802
2019-08-23,1.11427,69429,0.006635399999999958
2019-08-26,1.10993,89240,0.010738600000000043
2019-08-27,1.10902,58185,0.01144080000000014
2019-08-28,1.10779,52807,0.012373999999999885
2019-08-29,1.10565,55278,0.014044399999999957
2019-08-30,1.09903,56232,0.019906999999999897
2019-09-02,1.09666,35541,0.021413399999999916
2019-09-03,1.09735,61055,0.019936799999999977
2019-09-04,1.10345,55986,0.01316879999999987
2019-09-05,1.10344,59633,0.012508999999999881
2019-09-06,1.10253,57821,0.012730200000000025
2019-09-09,1.10462,44051,0.010162400000000016
2019-09-10,1.10426,45034,0.010035200000000133
2019-09-11,1.10105,43732,0.012710599999999905
2019-09-12,1.10638,76885,0.006939599999999935
2019-09-13,1.1072,54516,0.005812800000000173
