Step,Loss,Value Loss,Policy Loss,Entropy
100,0.0,0.05007568746805191,0.1372680366039276,-1.0983580350875854
200,0.0,0.031731076538562775,0.08757944405078888,-1.0970566272735596
300,0.0,0.015064789913594723,0.04422350227832794,-1.095575213432312
400,0.0,0.017019357532262802,0.025526873767375946,-1.0921698808670044
500,0.0,0.040258731693029404,0.0994042307138443,-1.0890015363693237
600,0.0,0.019351547583937645,0.07234713435173035,-1.0837680101394653
700,0.0,0.010194833390414715,-0.0070242006331682205,-1.0770224332809448
800,0.0,0.02184651978313923,0.06568948179483414,-1.0714298486709595
900,0.0,0.01025692280381918,-0.031814951449632645,-1.0659042596817017
1000,0.0,0.005517646204680204,0.0012432464864104986,-1.0600935220718384
1100,0.0,0.03501858562231064,0.15819194912910461,-1.0552736520767212
1200,0.0,0.01597084291279316,0.08618595451116562,-1.0502036809921265
1300,0.0,0.027635663747787476,0.1098925843834877,-1.0422298908233643
1400,0.0,0.037261541932821274,0.14352384209632874,-1.039426326751709
1500,0.0,0.01087269652634859,-0.018959635868668556,-1.0371509790420532
1600,0.0,0.028104165568947792,-0.1436401903629303,-1.0328495502471924
1700,0.0,0.019383903592824936,0.10122478008270264,-1.0253347158432007
1800,0.0,0.05342593789100647,0.16290289163589478,-1.0162006616592407
1900,0.0,0.030365673825144768,-0.05031656473875046,-1.009944200515747
2000,0.0,0.021785102784633636,-0.07902856171131134,-1.0102083683013916
2100,0.0,0.02820451743900776,-0.13569331169128418,-1.0033481121063232
2200,0.0,0.01950165629386902,-0.008018296211957932,-1.0016390085220337
2300,0.0,0.014363524504005909,-0.02624703384935856,-0.9993278980255127
2400,0.0,0.09028275310993195,0.22809694707393646,-0.9949826598167419
2500,0.0,0.02569558657705784,-0.054021064192056656,-0.9887955188751221
2600,0.0,0.08428825438022614,0.13828060030937195,-0.9816878437995911
2700,0.0,0.015305493958294392,0.010075816884636879,-0.977925181388855
2800,0.0,0.02081156335771084,0.05296973139047623,-0.9740505814552307
2900,0.0,0.028572941198945045,-0.04470007121562958,-0.9724933505058289
3000,0.0,0.12978479266166687,0.26921164989471436,-0.9675447344779968
3100,0.0,0.04955631494522095,-0.057191405445337296,-0.9686572551727295
3200,0.0,0.04317932575941086,-0.11585396528244019,-0.9575319290161133
3300,0.0,0.10022958368062973,0.19491048157215118,-0.9516016244888306
3400,0.0,0.07397974282503128,-0.22420978546142578,-0.9524355530738831
3500,0.0,0.04919971153140068,-0.1366061270236969,-0.950483500957489
3600,0.0,0.03856015205383301,0.051568590104579926,-0.9455359578132629
3700,0.0,0.04916243627667427,-0.10321757942438126,-0.9420361518859863
3800,0.0,0.0955645889043808,-0.2358219474554062,-0.9408426880836487
3900,0.0,0.09755727648735046,0.04866035655140877,-0.9399437308311462
4000,0.0,0.20039775967597961,0.21420645713806152,-0.9396682977676392
4100,0.0,0.07235165685415268,-0.06735605746507645,-0.9389628767967224
4200,0.0,0.025488119572401047,-0.009488359093666077,-0.9408962726593018
4300,0.0,0.05327504873275757,-0.08260011672973633,-0.933810293674469
4400,0.0,0.09619919210672379,0.16921572387218475,-0.9338504672050476
4500,0.0,0.11897217482328415,-0.19634950160980225,-0.9350883960723877
4600,0.0,0.09748642891645432,-0.06560484319925308,-0.9252256155014038
4700,0.0,0.08756586164236069,-0.018466303125023842,-0.9184250831604004
4800,0.0,0.12484253942966461,-0.18639914691448212,-0.9108933210372925
4900,0.0,0.13760925829410553,0.0072952196933329105,-0.9061095118522644
5000,0.0,0.42940467596054077,0.3761114478111267,-0.9017947912216187
