Time,Close,Volume,diferencia_media_110
2020-11-17 01:30:00,1.359639193132192,512,-0.001743454545454659
2020-11-17 01:45:00,1.3596390824828686,810,-0.002041727272727334
2020-11-17 02:00:00,1.3596389719938253,888,-0.0018326363636362863
2020-11-17 02:15:00,1.3596388616650832,608,-0.001909272727272704
2020-11-17 02:30:00,1.3596387514966626,889,-0.0021468181818182774
2020-11-17 02:45:00,1.359638641488576,1119,-0.0016374545454544975
2020-11-17 03:00:00,1.3596385316408026,792,-0.0015503636363636275
2020-11-17 03:15:00,1.3596384219533144,698,-0.001633272727272539
2020-11-17 03:30:00,1.3596383124260814,660,-0.0014743636363634405
2020-11-17 03:45:00,1.3596382030590757,706,-0.0009085454545454397
2020-11-17 04:00:00,1.359638093852268,642,-0.0013010000000002186
2020-11-17 04:15:00,1.3596379848056295,673,-0.0011049999999999116
2020-11-17 04:30:00,1.3596378759191319,587,-0.0018017272727270939
2020-11-17 04:45:00,1.3596377671927455,661,-0.0014366363636364454
2020-11-17 05:00:00,1.359637658626442,627,-0.0019623636363639285
2020-11-17 05:15:00,1.359637550220192,506,-0.0018398181818179982
2020-11-17 05:30:00,1.359637441973968,406,-0.0021868181818183174
2020-11-17 05:45:00,1.3596373338877397,524,-0.0019454545454544725
2020-11-17 06:00:00,1.3596372259614788,439,-0.0019171818181817901
2020-11-17 06:15:00,1.3596371181951565,356,-0.0017281818181817954
2020-11-17 06:30:00,1.3596370105887443,441,-0.0016418181818180777
2020-11-17 06:45:00,1.3596369031422126,356,-0.00175009090909084
2020-11-17 07:00:00,1.3596367958555333,547,-0.001399545454545681
2020-11-17 07:15:00,1.3596366887286775,457,-0.0011629090909091033
2020-11-17 07:30:00,1.3596365817616156,449,-0.0014149090909090223
2020-11-17 07:45:00,1.3596364749543195,687,-0.0010481818181817815
2020-11-17 08:00:00,1.35963636830676,551,-0.0010957272727269984
2020-11-17 08:15:00,1.3596362618189084,333,-0.0009357272727270605
2020-11-17 08:30:00,1.3596361554907364,495,-0.0006638181818181543
2020-11-17 08:45:00,1.359636049322214,636,-0.0008000909090908337
2020-11-17 09:00:00,1.359635943313313,631,-0.0021503636363633394
2020-11-17 09:15:00,1.3596358374640083,853,-0.0010634545454546451
2020-11-17 09:30:00,1.3596357317742878,908,-5.090909091176599e-06
2020-11-17 09:45:00,1.3596356262441434,962,0.000368000000000146
2020-11-17 10:00:00,1.359635520873566,1437,-0.00022190909090902267
2020-11-17 10:15:00,1.3596354156625483,1226,-0.0008360000000000589
2020-11-17 10:30:00,1.3596353106110812,1211,-0.0019672727272728174
2020-11-17 10:45:00,1.3596352057191567,1441,-0.0019351818181818636
2020-11-17 11:00:00,1.3596351009867664,1323,-0.00226218181818183
2020-11-17 11:15:00,1.3596349964139018,1319,-0.0022341818181814688
2020-11-17 11:30:00,1.3596348920005552,1160,-0.0026369090909090787
2020-11-17 11:45:00,1.3596347877467172,1031,-0.002198545454545453
2020-11-17 12:00:00,1.35963468365238,867,-0.002209272727272893
2020-11-17 12:15:00,1.3596345797175355,1794,-0.0034257272727271637
2020-11-17 12:30:00,1.359634475942175,1282,-0.004189454545454607
2020-11-17 12:45:00,1.3596343723262905,962,-0.0042609090909093705
2020-11-17 13:00:00,1.3596342688698735,995,-0.0049826363636364945
2020-11-17 13:15:00,1.3596341655729152,1381,-0.006353545454545584
2020-11-17 13:30:00,1.3596340624354077,1234,-0.005726818181818194
2020-11-17 13:45:00,1.3596339594573432,873,-0.006560181818181743
2020-11-17 14:00:00,1.359633856638712,1132,-0.0057999090909088835
2020-11-17 14:15:00,1.3596337539795071,1176,-0.005690454545454582
2020-11-17 14:30:00,1.3596336514797196,1215,-0.005099000000000187
2020-11-17 14:45:00,1.3596335491393408,1207,-0.005152454545454654
2020-11-17 15:00:00,1.3596334469583629,1104,-0.005492272727272818
2020-11-17 15:15:00,1.3596333449367772,1367,-0.004587363636363584
2020-11-17 15:30:00,1.3596332430745757,1812,-0.004974090909090956
2020-11-17 15:45:00,1.35963314137175,1419,-0.005371999999999932
2020-11-17 16:00:00,1.3596330398282914,1088,-0.00440436363636354
2020-11-17 16:15:00,1.359632938444192,985,-0.004041636363636414
2020-11-17 16:30:00,1.359632837219443,1587,-0.004122363636363646
2020-11-17 16:45:00,1.3596327361540366,1546,-0.004307909090909057
2020-11-17 17:00:00,1.3596326352479642,1478,-0.004623727272727196
2020-11-17 17:15:00,1.3596325345012172,1421,-0.004249545454545478
2020-11-17 17:30:00,1.359632433913788,1491,-0.003581090909090978
2020-11-17 17:45:00,1.359632333485667,1540,-0.004380818181818125
2020-11-17 18:00:00,1.3596322332168471,1010,-0.0035339090909092263
2020-11-17 18:15:00,1.3596321331073191,1262,-0.003598545454545299
2020-11-17 18:30:00,1.3596320331570755,957,-0.002880272727272759
2020-11-17 18:45:00,1.3596319333661073,1010,-0.0027733636363638237
2020-11-17 19:00:00,1.3596318337344067,820,-0.002914909090908857
2020-11-17 19:15:00,1.359631734261968,735,-0.0029026363636361907
2020-11-17 19:30:00,1.3596316349487854,569,-0.002789272727272696
2020-11-17 19:45:00,1.359631535794854,589,-0.002100818181818065
2020-11-17 20:00:00,1.359631436800168,485,-0.002155363636363594
2020-11-17 20:15:00,1.359631337964722,472,-0.0019637272727273114
2020-11-17 20:30:00,1.3596312392885102,471,-0.001932727272726975
2020-11-17 20:45:00,1.3596311407715278,450,-0.002459454545454598
2020-11-17 21:00:00,1.359631042413769,521,-0.003322999999999965
2020-11-17 21:15:00,1.3596309442152281,530,-0.003142454545454809
2020-11-17 21:30:00,1.3596308461759001,290,-0.0031760000000000677
2020-11-17 21:45:00,1.3596307482957797,525,-0.0034077272727275343
2020-11-17 22:00:00,1.3596306505748608,386,-0.002870454545454759
2020-11-17 22:15:00,1.3596305530131383,388,-0.0026079999999999437
2020-11-17 22:30:00,1.3596304556106067,391,-0.002522909090909131
2020-11-17 22:45:00,1.3596303583672606,499,-0.0024486363636362363
2020-11-17 23:00:00,1.3596302612830944,486,-0.0028308181818179623
2020-11-17 23:15:00,1.3596301643581032,296,-0.0028467272727272785
2020-11-17 23:30:00,1.3596300675922806,290,-0.0024506363636362938
2020-11-17 23:45:00,1.3596299709856217,251,-0.001928363636363617
2020-11-18 00:00:00,1.3596298745381215,149,-0.002061272727272634
2020-11-18 00:15:00,1.3596297782497735,121,-0.0022650909090908833
2020-11-18 00:30:00,1.3596296821205731,517,-0.002121181818181661
2020-11-18 00:45:00,1.3596295861505143,165,-0.0031197272727272463
2020-11-18 01:00:00,1.359629490339592,478,-0.0025076363636367116
2020-11-18 01:15:00,1.3596293946878009,420,-0.0023165454545452935
2020-11-18 01:30:00,1.359629299195135,230,-0.002691454545454608
2020-11-18 01:45:00,1.3596292038615894,357,-0.002250909090909081
2020-11-18 02:00:00,1.359629108687158,637,-0.002037181818181466
2020-11-18 02:15:00,1.359629013671836,470,-0.001776363636363687
2020-11-18 02:30:00,1.3596289188156176,596,-0.0014254545454546186
2020-11-18 02:45:00,1.3596288241184975,606,-0.001257727272727216
2020-11-18 03:00:00,1.35962872958047,484,-0.001032363636363609
2020-11-18 03:15:00,1.3596286352015299,713,-0.001525272727272764
2020-11-18 03:30:00,1.359628540981672,519,-0.000657727272727282
2020-11-18 03:45:00,1.3596284469208901,743,-0.0009384545454547144
2020-11-18 04:00:00,1.3596283530191793,667,-0.0013045454545452806
2020-11-18 04:15:00,1.3596282592765343,384,-0.0011716363636364857
2020-11-18 04:30:00,1.359628165692949,428,-0.0012529999999999486
2020-11-18 04:45:00,1.3596280722684186,230,-0.0011105454545454752
2020-11-18 05:00:00,1.359627979002937,430,-0.0010807272727271222
2020-11-18 05:15:00,1.3596278858964996,337,-0.0010638181818183323
2020-11-18 05:30:00,1.3596277929490999,357,-0.0013028181818179885
2020-11-18 05:45:00,1.3596277001607335,354,-0.0013420909090908761
2020-11-18 06:00:00,1.3596276075313942,366,-0.0015416363636362451
2020-11-18 06:15:00,1.3596275150610768,358,-0.00169499999999978
2020-11-18 06:30:00,1.359627422749776,408,-0.001885636363636367
2020-11-18 06:45:00,1.359627330597486,396,-0.0018967272727272722
2020-11-18 07:00:00,1.3596272386042016,488,-0.002332363636363466
2020-11-18 07:15:00,1.359627146769918,748,-0.0019858181818184217
2020-11-18 07:30:00,1.359627055094628,490,-0.0019133636363635187
2020-11-18 07:45:00,1.3596269635783276,584,-0.002255818181818192
2020-11-18 08:00:00,1.359626872221011,542,-0.0020166363636362483
2020-11-18 08:15:00,1.3596267810226728,627,-0.0013896363636365372
2020-11-18 08:30:00,1.3596266899833067,465,-0.0013278181818181523
2020-11-18 08:45:00,1.3596265991029088,668,-0.0015921818181821035
2020-11-18 09:00:00,1.3596265083814727,820,-0.0019165454545453375
2020-11-18 09:15:00,1.359626417818993,841,-0.0031075454545455017
2020-11-18 09:30:00,1.359626327415464,1048,-0.002860181818181484
2020-11-18 09:45:00,1.359626237170881,1033,-0.0029102727272727336
2020-11-18 10:00:00,1.359626147085238,1383,-0.003771272727272734
2020-11-18 10:15:00,1.3596260571585297,1390,-0.004099727272727227
2020-11-18 10:30:00,1.3596259673907505,1325,-0.003589090909090764
2020-11-18 10:45:00,1.3596258777818955,1106,-0.003209181818181639
2020-11-18 11:00:00,1.359625788331958,1096,-0.004083000000000059
2020-11-18 11:15:00,1.359625699040934,1059,-0.00385490909090902
2020-11-18 11:30:00,1.359625609908817,964,-0.003965545454545527
2020-11-18 11:45:00,1.3596255209356025,1028,-0.003944181818182013
2020-11-18 12:00:00,1.359625432121284,1020,-0.003424272727272637
2020-11-18 12:15:00,1.3596253434658567,927,-0.003652727272727363
2020-11-18 12:30:00,1.3596252549693153,856,-0.0030583636363636924
2020-11-18 12:45:00,1.3596251666316537,926,-0.0036479999999998736
2020-11-18 13:00:00,1.3596250784528672,873,-0.0028840909090908085
2020-11-18 13:15:00,1.3596249904329492,914,-0.00242999999999971
2020-11-18 13:30:00,1.3596249025718958,828,-0.0022223636363636334
2020-11-18 13:45:00,1.3596248148697003,1547,-0.002110636363636509
2020-11-18 14:00:00,1.3596247273263582,1660,-0.0011871818181818927
2020-11-18 14:15:00,1.359624639941863,941,-0.0017776363636363701
2020-11-18 14:30:00,1.3596245527162099,955,-0.0017310909090908488
2020-11-18 14:45:00,1.3596244656493934,1157,-0.0016744545454547843
2020-11-18 15:00:00,1.3596243787414077,1202,-0.0018198181818180892
2020-11-18 15:15:00,1.359624291992248,1377,-0.0007704545454543243
2020-11-18 15:30:00,1.3596242054019085,1433,-0.0006519999999998749
2020-11-18 15:45:00,1.3596241189703837,1311,-0.001328363636363683
2020-11-18 16:00:00,1.3596240326976683,1290,-0.0010938181818180848
2020-11-18 16:15:00,1.3596239465837558,1021,-0.0015953636363634782
2020-11-18 16:30:00,1.359623860628643,1421,-0.0027232727272725743
2020-11-18 16:45:00,1.359623774832322,1254,-0.003100363636363568
2020-11-18 17:00:00,1.3596236891947893,1362,-0.004142181818181712
2020-11-18 17:15:00,1.3596236037160383,1130,-0.0046470909090907675
2020-11-18 17:30:00,1.3596235183960639,1509,-0.004119909090909202
2020-11-18 17:45:00,1.3596234332348605,1433,-0.003874090909091077
2020-11-18 18:00:00,1.359623348232423,1026,-0.0035955454545455456
2020-11-18 18:15:00,1.3596232633887453,818,-0.002686090909090888
2020-11-18 18:30:00,1.3596231787038224,830,-0.0035422727272729215
2020-11-18 18:45:00,1.3596230941776495,681,-0.003253181818181794
2020-11-18 19:00:00,1.3596230098102196,874,-0.002970545454545448
2020-11-18 19:15:00,1.3596229256015286,1078,-0.00218918181818184
2020-11-18 19:30:00,1.3596228415515705,629,-0.0021299090909090435
2020-11-18 19:45:00,1.3596227576603397,803,-0.0022366363636363573
2020-11-18 20:00:00,1.359622673927831,931,-0.001748818181818157
2020-11-18 20:15:00,1.3596225903540389,549,-0.001643909090909279
